Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
C, fibr, -1, 123.117431640625000000, 16.616638183593750000, 0.000488281250000000, 40.210815429687500000, 16398, 27.8, 1828
C, fibr, -1, 121.081176757812500000, 14.291442871093750000, 0.000000000000000000, 39.919494628906250000, 16369, 27.2, 1672
C, fibr, -1, 121.636901855468750000, 14.389099121093750000, 0.000000000000000000, 40.001342773437500000, 16405, 27.5, 1808
C, fibr, -1, 121.507934570312500000, 14.354736328125000000, 0.000488281250000000, 39.967529296875000000, 16391, 27.8, 1828
C, fibr, -1, 124.173645019531250000, 16.773437500000000000, 0.000000000000000000, 40.215881347656250000, 16396, 27.0, 1796
C, fibr, -1, 121.351745605468750000, 14.442810058593750000, 0.000000000000000000, 39.936767578125000000, 16377, 27.8, 1780
C, fibr, -1, 121.714721679687500000, 14.476013183593750000, 0.000488281250000000, 39.977966308593750000, 16393, 27.0, 1780
C, fibr, -1, 121.109741210937500000, 14.379028320312500000, 0.000000000000000000, 39.962097167968750000, 16388, 27.5, 1748
C, fibr, -1, 123.851196289062500000, 16.584350585937500000, 0.000488281250000000, 40.198547363281250000, 16393, 27.8, 1748
C, fibr, -1, 121.306762695312500000, 14.246276855468750000, 0.000000000000000000, 39.946777343750000000, 16383, 28.0, 1752
